stream,condition,menu,method,step,q,failure,success,credits,budget_after,task_cost,semantic_mismatches,stale_but_correct,fresh_but_wrong,page_error,predicted_failure,planning_seconds,probe_seconds,tool_seconds
4,matched,shared,never,1,4,0,1,0,8,0.0,2,1,0,0,0.12455120409599998,7.999828085303307e-06,6.2515027821064e-07,8.999835699796677e-06
4,matched,shared,never,2,2,1,0,0,8,1.0,3,0,0,0,0.4812972153640059,7.750000804662704e-06,5.420297384262085e-07,1.670815981924534e-05
4,matched,shared,never,3,2,1,0,0,8,1.0,3,0,0,0,0.5507441346138576,7.834052667021751e-06,4.998873919248581e-07,1.691700890660286e-05
4,matched,shared,never,4,2,1,0,0,8,1.0,3,0,0,0,0.5995077327144418,7.4999406933784485e-06,5.830079317092896e-07,1.4916062355041504e-05
4,matched,shared,never,5,2,1,0,0,8,1.0,3,0,0,0,0.6343267631438994,7.707858458161354e-06,5.00120222568512e-07,1.529185101389885e-05
4,matched,shared,never,6,2,1,0,0,8,1.0,2,0,0,0,0.6595290526244519,7.750000804662704e-06,4.5890919864177704e-07,8.750008419156075e-06
4,matched,shared,never,7,0,1,0,0,8,1.0,1,0,0,0,0.5948047055067311,7.458031177520752e-06,5.00120222568512e-07,6.583984941244125e-06
5,matched,shared,never,0,0,1,0,0,8,1.0,1,0,0,0,0.18435,1.0082963854074478e-05,7.499475032091141e-07,1.1834083124995232e-05
5,matched,shared,never,1,2,1,0,0,8,1.0,1,0,0,0,0.3803642810879999,7.792143151164055e-06,6.249174475669861e-07,1.2584030628204346e-05
5,matched,shared,never,2,2,1,0,0,8,1.0,1,0,0,0,0.4812972153640059,7.707858458161354e-06,5.830079317092896e-07,1.3124896213412285e-05
5,matched,shared,never,3,3,1,0,0,8,1.0,1,0,0,0,0.49635800879312464,7.6249707490205765e-06,5.00120222568512e-07,1.0709045454859734e-05
5,matched,shared,never,4,3,1,0,0,8,1.0,1,0,0,0,0.542129502125128,7.457798346877098e-06,4.998873919248581e-07,1.1333031579852104e-05
5,matched,shared,never,5,3,1,0,0,8,1.0,1,0,0,0,0.575128755959849,7.4999406933784485e-06,4.169996827840805e-07,1.037493348121643e-05
5,matched,shared,never,6,4,0,1,0,8,0.0,0,0,0,0,0.22828487766847333,7.500173524022102e-06,4.998873919248581e-07,3.07911541312933e-05
5,matched,shared,never,7,2,0,1,0,8,0.0,0,0,0,0,0.6779700186944138,7.583992555737495e-06,5.83939254283905e-07,1.5999889001250267e-05
6,matched,shared,never,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.707873687148094e-06,7.918570190668106e-07,6.207963451743126e-06
6,matched,shared,never,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.916009053587914e-06,6.249174475669861e-07,1.791701652109623e-05
6,matched,shared,never,2,4,0,1,0,8,0.0,0,0,0,0,0.3179693105389486,7.916940376162529e-06,5.830079317092896e-07,1.6875099390745163e-05
6,matched,shared,never,3,3,1,0,0,8,1.0,2,0,0,1,0.6155529327399766,7.667113095521927e-06,4.998873919248581e-07,2.7909409254789352e-06
6,matched,shared,never,4,3,1,0,0,8,1.0,1,0,0,0,0.6654037998371221,7.542083039879799e-06,4.5890919864177704e-07,1.3750046491622925e-05
6,matched,shared,never,5,3,1,0,0,8,1.0,1,0,0,0,0.7003041952252504,7.375143468379974e-06,5.420297384262085e-07,1.254095695912838e-05
6,matched,shared,never,6,3,1,0,0,8,1.0,1,0,0,0,0.7251670049472017,7.666181772947311e-06,4.998873919248581e-07,1.2625008821487427e-05
6,matched,shared,never,7,3,1,0,0,8,1.0,1,0,0,0,0.743130883406973,7.417052984237671e-06,4.5797787606716156e-07,1.3750046491622925e-05
7,matched,shared,never,0,2,1,0,0,8,1.0,1,0,0,1,0.280578,9.874813258647919e-06,8.328352123498917e-07,4.624947905540466e-06
7,matched,shared,never,1,2,1,0,0,8,1.0,1,0,0,1,0.4552693601279999,7.790978997945786e-06,5.830079317092896e-07,3.3748801797628403e-06
7,matched,shared,never,2,2,1,0,0,8,1.0,1,0,0,1,0.5676712591307489,7.667113095521927e-06,4.998873919248581e-07,3.2919924706220627e-06
7,matched,shared,never,3,2,1,0,0,8,1.0,1,0,0,1,0.6421695446299576,7.458031177520752e-06,4.5797787606716156e-07,2.749962732195854e-06
7,matched,shared,never,4,2,1,0,0,8,1.0,2,0,0,1,0.6928431811960335,7.207971066236496e-06,5.00120222568512e-07,2.7909409254789352e-06
7,matched,shared,never,5,2,1,0,0,8,1.0,3,0,0,1,0.7280821478259804,7.250113412737846e-06,4.5797787606716156e-07,2.624932676553726e-06
7,matched,shared,never,6,2,1,0,0,8,1.0,3,0,0,1,0.7530438972575237,7.542083039879799e-06,4.998873919248581e-07,2.5420449674129486e-06
7,matched,shared,never,7,2,1,0,0,8,1.0,2,0,0,1,0.7709946722681497,7.417052984237671e-06,4.998873919248581e-07,2.5420449674129486e-06
8,matched,shared,never,0,3,0,1,0,8,0.0,0,0,0,0,0.26652,9.875046089291573e-06,7.920898497104645e-07,1.6667181625962257e-05
8,matched,shared,never,1,3,0,1,0,8,0.0,0,0,0,0,0.4340410483199999,8.041970431804657e-06,6.670597940683365e-07,1.4832941815257072e-05
8,matched,shared,never,2,3,1,0,0,8,1.0,1,0,0,0,0.5428280122078003,7.791910320520401e-06,7.08969309926033e-07,1.454097218811512e-05
8,matched,shared,never,3,3,1,0,0,8,1.0,1,0,0,0,0.6155529327399766,7.582828402519226e-06,4.998873919248581e-07,1.3167038559913635e-05
8,matched,shared,never,4,3,1,0,0,8,1.0,3,0,0,1,0.6654037998371221,7.750000804662704e-06,5.00120222568512e-07,2.874992787837982e-06
8,matched,shared,never,5,3,1,0,0,8,1.0,3,0,0,1,0.7003041952252504,7.750000804662704e-06,4.998873919248581e-07,2.62516550719738e-06
8,matched,shared,never,6,3,1,0,0,8,1.0,2,0,0,1,0.7251670049472017,7.333001121878624e-06,5.00120222568512e-07,2.4579931050539017e-06
8,matched,shared,never,7,3,1,0,0,8,1.0,2,0,0,1,0.743130883406973,7.665948942303658e-06,4.169996827840805e-07,2.5420449674129486e-06
9,matched,shared,never,0,4,0,1,0,8,0.0,1,1,0,0,0.07344600000000001,9.499955922365189e-06,8.33999365568161e-07,1.791701652109623e-05
9,matched,shared,never,1,4,0,1,0,8,0.0,1,1,0,0,0.12455120409599998,7.916940376162529e-06,6.2515027821064e-07,1.4458084478974342e-05
9,matched,shared,never,2,4,0,1,0,8,0.0,1,1,0,0,0.16057096847452568,7.666880264878273e-06,6.249174475669861e-07,1.3625016435980797e-05
9,matched,shared,never,3,4,0,1,0,8,0.0,2,1,0,0,0.18627423595724313,7.4999406933784485e-06,5.00120222568512e-07,1.058308407664299e-05
9,matched,shared,never,4,4,0,1,0,8,0.0,1,1,0,0,0.20482432133127434,7.458031177520752e-06,5.00120222568512e-07,1.3125129044055939e-05
9,matched,shared,never,5,4,1,0,0,8,1.0,2,0,0,0,0.21834554825111274,7.542083039879799e-06,5.83939254283905e-07,1.2833857908844948e-05
9,matched,shared,never,6,3,1,0,0,8,1.0,2,0,0,0,0.5992031315832456,7.457798346877098e-06,4.998873919248581e-07,1.2249918654561043e-05
9,matched,shared,never,7,1,1,0,0,8,1.0,1,0,0,0,0.4443482606272512,7.209135219454765e-06,4.5890919864177704e-07,4.415865987539291e-06
10,matched,shared,never,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,9.58307646214962e-06,7.499475032091141e-07,1.3333046808838844e-05
10,matched,shared,never,1,0,0,1,0,8,0.0,1,1,0,0,0.31271856,7.916009053587914e-06,5.420297384262085e-07,8.875038474798203e-06
10,matched,shared,never,2,0,0,1,0,8,0.0,1,1,0,0,0.403499120256,7.62520357966423e-06,4.998873919248581e-07,8.95792618393898e-06
10,matched,shared,never,3,4,1,0,0,8,1.0,2,0,0,0,0.18627423595724313,7.665948942303658e-06,4.5797787606716156e-07,1.195911318063736e-05
10,matched,shared,never,4,4,0,1,0,8,0.0,1,1,0,0,0.20482432133127434,7.4589625000953674e-06,4.998873919248581e-07,1.1167023330926895e-05
10,matched,shared,never,5,4,0,1,0,8,0.0,2,1,0,0,0.21834554825111274,7.58306123316288e-06,4.998873919248581e-07,1.3584038242697716e-05
10,matched,shared,never,6,4,0,1,0,8,0.0,2,1,0,0,0.22828487766847333,7.458031177520752e-06,4.5890919864177704e-07,1.3042008504271507e-05
10,matched,shared,never,7,4,0,1,0,8,0.0,2,1,0,0,0.23564264086639541,7.458031177520752e-06,4.998873919248581e-07,1.3458076864480972e-05
11,matched,shared,never,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.458977729082108e-06,8.749775588512421e-07,6.416114047169685e-06
11,matched,shared,never,1,1,1,0,0,8,1.0,1,0,0,0,0.21119999999999997,7.583992555737495e-06,6.249174475669861e-07,4.624947905540466e-06
11,matched,shared,never,2,1,1,0,0,8,1.0,1,0,0,0,0.280512,7.541151717305183e-06,5.00120222568512e-07,4.00003045797348e-06
11,matched,shared,never,3,1,1,0,0,8,1.0,1,0,0,0,0.33318912,7.2089023888111115e-06,4.591420292854309e-07,3.916909918189049e-06
11,matched,shared,never,4,1,1,0,0,8,1.0,1,0,0,0,0.37322373119999996,7.2498805820941925e-06,5.408655852079391e-07,3.7499703466892242e-06
11,matched,shared,never,5,1,1,0,0,8,1.0,1,0,0,0,0.403650035712,7.250113412737846e-06,5.830079317092896e-07,3.7499703466892242e-06
11,matched,shared,never,6,3,1,0,0,8,1.0,3,0,0,1,0.7382657392714816,7.500173524022102e-06,4.998873919248581e-07,3.2079406082630157e-06
11,matched,shared,never,7,3,1,0,0,8,1.0,2,0,0,0,0.7564186883869934,7.542083039879799e-06,4.998873919248581e-07,1.2416159734129906e-05
12,matched,shared,never,0,2,1,0,0,8,1.0,1,0,0,0,0.277872,9.58307646214962e-06,8.330680429935455e-07,1.8582912161946297e-05
12,matched,shared,never,1,2,1,0,0,8,1.0,1,0,0,0,0.45171256627199996,7.5409188866615295e-06,6.670597940683365e-07,1.4999881386756897e-05
12,matched,shared,never,2,1,0,1,0,8,0.0,0,0,0,0,0.280512,7.417052984237671e-06,5.83939254283905e-07,4.707835614681244e-06
12,matched,shared,never,3,1,0,1,0,8,0.0,0,0,0,0,0.33318912,7.3749106377363205e-06,5.827751010656357e-07,4.041008651256561e-06
12,matched,shared,never,4,1,0,1,0,8,0.0,0,0,0,0,0.37322373119999996,7.58306123316288e-06,5.830079317092896e-07,3.917142748832703e-06
12,matched,shared,never,5,1,0,1,0,8,0.0,0,0,0,0,0.403650035712,7.292022928595543e-06,5.408655852079391e-07,3.95788811147213e-06
12,matched,shared,never,6,1,0,1,0,8,0.0,0,0,0,0,0.42677402714112,7.333001121878624e-06,4.998873919248581e-07,3.875000402331352e-06
12,matched,shared,never,7,1,0,1,0,8,0.0,0,0,0,0,0.4443482606272512,7.207971066236496e-06,5.420297384262085e-07,3.7499703466892242e-06
13,matched,shared,never,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,9.708106517791748e-06,8.328352123498917e-07,2.0584091544151306e-05
13,matched,shared,never,1,4,0,1,0,8,0.0,1,1,0,0,0.31147326566399997,7.833121344447136e-06,6.2515027821064e-07,1.6249949112534523e-05
13,matched,shared,never,2,4,0,1,0,8,0.0,1,1,0,0,0.40046044278716003,7.6249707490205765e-06,4.998873919248581e-07,1.6625039279460907e-05
13,matched,shared,never,3,4,0,1,0,8,0.0,1,1,0,0,0.46395135737161386,7.4158888310194016e-06,4.169996827840805e-07,1.5292083844542503e-05
13,matched,shared,never,4,4,0,1,0,8,0.0,0,0,0,0,0.5098793455855465,7.4999406933784485e-06,5.83939254283905e-07,1.6040867194533348e-05
13,matched,shared,never,5,4,0,1,0,8,0.0,0,0,0,0,0.5434705089547813,7.3749106377363205e-06,4.5797787606716156e-07,1.4999881386756897e-05
13,matched,shared,never,6,4,0,1,0,8,0.0,0,0,0,0,0.5682534395403962,7.4999406933784485e-06,5.00120222568512e-07,1.5625031664967537e-05
13,matched,shared,never,7,4,0,1,0,8,0.0,0,0,0,0,0.586662936988859,7.708091288805008e-06,4.5890919864177704e-07,1.6165897250175476e-05
14,matched,shared,never,0,4,1,0,0,8,1.0,1,0,0,0,0.140658,9.458046406507492e-06,7.920898497104645e-07,1.8707942217588425e-05
14,matched,shared,never,1,4,0,1,0,8,0.0,1,1,0,0,0.24284047180799995,7.832888513803482e-06,6.670597940683365e-07,1.795799471437931e-05
14,matched,shared,never,2,4,0,1,0,8,0.0,1,1,0,0,0.3179693105389486,7.582828402519226e-06,5.408655852079391e-07,1.5625031664967537e-05
14,matched,shared,never,3,4,0,1,0,8,0.0,1,1,0,0,0.3736916150345826,7.375143468379974e-06,5.830079317092896e-07,1.5707919374108315e-05
14,matched,shared,never,4,4,0,1,0,8,0.0,1,1,0,0,0.41528359866323333,7.500173524022102e-06,5.830079317092896e-07,2.766610123217106e-05
14,matched,shared,never,5,4,0,1,0,8,0.0,1,1,0,0,0.4464727810865863,7.5409188866615295e-06,5.830079317092896e-07,1.6666948795318604e-05
14,matched,shared,never,6,4,0,1,0,8,0.0,1,1,0,0,0.46994079175762143,7.333001121878624e-06,5.420297384262085e-07,1.5040859580039978e-05
14,matched,shared,never,7,4,0,1,0,8,0.0,0,0,0,0,0.4876434797324771,7.542083039879799e-06,5.420297384262085e-07,1.1709053069353104e-05
15,matched,shared,never,0,0,1,0,0,8,1.0,1,0,0,1,0.2256,9.667128324508667e-06,7.920898497104645e-07,4.250090569257736e-06
15,matched,shared,never,1,0,1,0,0,8,1.0,1,0,0,1,0.37779455999999995,7.750000804662704e-06,5.420297384262085e-07,3.0829105526208878e-06
15,matched,shared,never,2,0,1,0,0,8,1.0,1,0,0,1,0.48233701785599997,7.792143151164055e-06,5.41098415851593e-07,2.9171351343393326e-06
15,matched,shared,never,3,0,1,0,0,8,1.0,1,0,0,1,0.5553632503136257,7.6249707490205765e-06,4.1583552956581116e-07,2.6670750230550766e-06
15,matched,shared,never,4,0,1,0,0,8,1.0,1,0,0,1,0.6071515088691501,7.3749106377363205e-06,5.420297384262085e-07,2.7080532163381577e-06
15,matched,shared,never,5,0,1,0,0,8,1.0,2,0,0,1,0.6443667200937011,7.375143468379974e-06,4.998873919248581e-07,2.7080532163381577e-06
15,matched,shared,never,6,0,1,0,0,8,1.0,2,0,0,1,0.6714119840399906,7.250113412737846e-06,4.1606836020946503e-07,2.62516550719738e-06
15,matched,shared,never,7,0,0,1,0,8,0.0,0,0,0,0,0.6912511445320388,7.4158888310194016e-06,4.169996827840805e-07,1.2084143236279488e-05
16,no_drift,shared,never,0,0,0,1,0,8,0.0,0,0,0,0,0.2256,9.95793379843235e-06,8.330680429935455e-07,1.4124903827905655e-05
16,no_drift,shared,never,1,2,0,1,0,8,0.0,0,0,0,0,0.45171256627199996,7.958151400089264e-06,6.658956408500671e-07,1.537497155368328e-05
16,no_drift,shared,never,2,1,0,1,0,8,0.0,0,0,0,0,0.280512,7.582828402519226e-06,6.249174475669861e-07,4.999805241823196e-06
16,no_drift,shared,never,3,1,0,1,0,8,0.0,0,0,0,0,0.33318912,7.666880264878273e-06,6.2515027821064e-07,4.166970029473305e-06
16,no_drift,shared,never,4,1,0,1,0,8,0.0,0,0,0,0,0.37322373119999996,7.458031177520752e-06,5.420297384262085e-07,3.875000402331352e-06
16,no_drift,shared,never,5,1,0,1,0,8,0.0,0,0,0,0,0.403650035712,7.4999406933784485e-06,4.5797787606716156e-07,3.7921126931905746e-06
16,no_drift,shared,never,6,3,0,1,0,8,0.0,0,0,0,0,0.7382657392714816,7.416820153594017e-06,4.591420292854309e-07,1.4458782970905304e-05
16,no_drift,shared,never,7,3,0,1,0,8,0.0,0,0,0,0,0.7564186883869934,7.542083039879799e-06,4.998873919248581e-07,1.4125136658549309e-05
17,no_drift,shared,never,0,1,0,1,0,8,0.0,0,0,0,0,0.12,9.833136573433876e-06,8.328352123498917e-07,6.207963451743126e-06
17,no_drift,shared,never,1,1,0,1,0,8,0.0,0,0,0,0,0.21119999999999997,7.95908272266388e-06,5.83939254283905e-07,4.834029823541641e-06
17,no_drift,shared,never,2,1,0,1,0,8,0.0,0,0,0,0,0.280512,7.6249707490205765e-06,5.420297384262085e-07,4.375120624899864e-06
17,no_drift,shared,never,3,1,0,1,0,8,0.0,0,0,0,0,0.33318912,7.667113095521927e-06,4.5797787606716156e-07,4.500150680541992e-06
17,no_drift,shared,never,4,1,0,1,0,8,0.0,0,0,0,0,0.37322373119999996,7.3339324444532394e-06,4.998873919248581e-07,4.500150680541992e-06
17,no_drift,shared,never,5,1,0,1,0,8,0.0,0,0,0,0,0.403650035712,7.417052984237671e-06,5.408655852079391e-07,3.959052264690399e-06
17,no_drift,shared,never,6,1,0,1,0,8,0.0,0,0,0,0,0.42677402714112,7.750000804662704e-06,4.5890919864177704e-07,4.20818105340004e-06
17,no_drift,shared,never,7,2,0,1,0,8,0.0,0,0,0,0,0.7684216540370756,7.4999406933784485e-06,5.417969077825546e-07,1.558312214910984e-05
18,no_drift,shared,never,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,9.333016350865364e-06,8.749775588512421e-07,1.7582904547452927e-05
18,no_drift,shared,never,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.4999406933784485e-06,6.2515027821064e-07,1.4666002243757248e-05
18,no_drift,shared,never,2,4,0,1,0,8,0.0,0,0,0,0,0.3179693105389486,7.709022611379623e-06,5.00120222568512e-07,1.295912079513073e-05
18,no_drift,shared,never,3,4,0,1,0,8,0.0,0,0,0,0,0.3736916150345826,7.790978997945786e-06,5.420297384262085e-07,1.3667158782482147e-05
18,no_drift,shared,never,4,4,0,1,0,8,0.0,0,0,0,0,0.41528359866323333,7.2908587753772736e-06,4.998873919248581e-07,1.2417091056704521e-05
18,no_drift,shared,never,5,4,0,1,0,8,0.0,0,0,0,0,0.4464727810865863,7.459195330739021e-06,4.998873919248581e-07,1.2874836102128029e-05
18,no_drift,shared,never,6,4,0,1,0,8,0.0,0,0,0,0,0.46994079175762143,7.583992555737495e-06,4.591420292854309e-07,1.1875061318278313e-05
18,no_drift,shared,never,7,4,0,1,0,8,0.0,0,0,0,0,0.4876434797324771,7.3749106377363205e-06,4.169996827840805e-07,1.2083910405635834e-05
19,no_drift,shared,never,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,9.999843314290047e-06,8.749775588512421e-07,2.0624836906790733e-05
19,no_drift,shared,never,1,3,0,1,0,8,0.0,0,0,0,0,0.44239993036799996,7.834052667021751e-06,6.670597940683365e-07,1.816684380173683e-05
19,no_drift,shared,never,2,3,0,1,0,8,0.0,0,0,0,0,0.5531731589730632,7.582828402519226e-06,5.830079317092896e-07,1.579197123646736e-05
19,no_drift,shared,never,3,3,0,1,0,8,0.0,0,0,0,0,0.627124001394771,7.333001121878624e-06,5.00120222568512e-07,1.5833182260394096e-05
19,no_drift,shared,never,4,3,0,1,0,8,0.0,0,0,0,0,0.6777333425093166,7.750000804662704e-06,5.420297384262085e-07,1.5541911125183105e-05
19,no_drift,shared,never,5,3,0,1,0,8,0.0,0,0,0,0,0.7131059975907543,7.417052984237671e-06,4.591420292854309e-07,1.5167053788900375e-05
19,no_drift,shared,never,6,3,0,1,0,8,0.0,0,0,0,0,0.7382657392714816,7.375143468379974e-06,5.00120222568512e-07,1.5167053788900375e-05
19,no_drift,shared,never,7,3,0,1,0,8,0.0,0,0,0,0,0.7564186883869934,7.333001121878624e-06,4.5797787606716156e-07,2.8333859518170357e-05
20,no_drift,shared,never,0,4,0,1,0,8,0.0,0,0,0,0,0.140658,9.58307646214962e-06,8.328352123498917e-07,1.4541205018758774e-05
20,no_drift,shared,never,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.834052667021751e-06,5.83939254283905e-07,1.2082979083061218e-05
20,no_drift,shared,never,2,4,0,1,0,8,0.0,0,0,0,0,0.3179693105389486,7.416121661663055e-06,4.5797787606716156e-07,1.0874820873141289e-05
20,no_drift,shared,never,3,4,0,1,0,8,0.0,0,0,0,0,0.3736916150345826,7.4158888310194016e-06,4.5797787606716156e-07,1.0291114449501038e-05
20,no_drift,shared,never,4,4,0,1,0,8,0.0,0,0,0,0,0.41528359866323333,7.292022928595543e-06,5.00120222568512e-07,1.100008375942707e-05
20,no_drift,shared,never,5,4,0,1,0,8,0.0,0,0,0,0,0.4464727810865863,7.333001121878624e-06,4.591420292854309e-07,1.1290889233350754e-05
20,no_drift,shared,never,6,2,0,1,0,8,0.0,0,0,0,0,0.7530438972575237,7.542083039879799e-06,5.420297384262085e-07,1.1499971151351929e-05
20,no_drift,shared,never,7,2,0,1,0,8,0.0,0,0,0,0,0.7709946722681497,7.4999406933784485e-06,4.5797787606716156e-07,1.0709045454859734e-05
21,no_drift,shared,never,0,0,0,1,0,8,0.0,0,0,0,0,0.2256,9.916955605149269e-06,8.749775588512421e-07,1.6249949112534523e-05
21,no_drift,shared,never,1,0,0,1,0,8,0.0,0,0,0,0,0.37779455999999995,8.209142833948135e-06,6.249174475669861e-07,1.3875076547265053e-05
21,no_drift,shared,never,2,0,0,1,0,8,0.0,0,0,0,0,0.48233701785599997,7.875030860304832e-06,5.420297384262085e-07,1.2791017070412636e-05
21,no_drift,shared,never,3,0,0,1,0,8,0.0,0,0,0,0,0.5553632503136257,7.458031177520752e-06,4.998873919248581e-07,1.3375189155340195e-05
21,no_drift,shared,never,4,0,0,1,0,8,0.0,0,0,0,0,0.6071515088691501,7.542083039879799e-06,5.417969077825546e-07,1.2999866157770157e-05
21,no_drift,shared,never,5,1,0,1,0,8,0.0,0,0,0,0,0.403650035712,7.4589625000953674e-06,5.420297384262085e-07,5.082925781607628e-06
21,no_drift,shared,never,6,1,0,1,0,8,0.0,0,0,0,0,0.42677402714112,7.541850209236145e-06,4.998873919248581e-07,4.500150680541992e-06
21,no_drift,shared,never,7,0,0,1,0,8,0.0,0,0,0,0,0.6912511445320388,7.583992555737495e-06,4.5890919864177704e-07,1.3042008504271507e-05
22,no_drift,shared,never,0,1,0,1,0,8,0.0,0,0,0,0,0.12,1.0290881618857384e-05,9.168870747089386e-07,6.624963134527206e-06
22,no_drift,shared,never,1,1,0,1,0,8,0.0,0,0,0,0,0.21119999999999997,7.916940376162529e-06,6.2515027821064e-07,4.624947905540466e-06
22,no_drift,shared,never,2,1,0,1,0,8,0.0,0,0,0,0,0.280512,7.750000804662704e-06,5.420297384262085e-07,4.00003045797348e-06
22,no_drift,shared,never,3,1,0,1,0,8,0.0,0,0,0,0,0.33318912,7.5409188866615295e-06,5.830079317092896e-07,4.292000085115433e-06
22,no_drift,shared,never,4,1,0,1,0,8,0.0,0,0,0,0,0.37322373119999996,7.375143468379974e-06,6.249174475669861e-07,3.95788811147213e-06
22,no_drift,shared,never,5,1,0,1,0,8,0.0,0,0,0,0,0.403650035712,7.250113412737846e-06,4.169996827840805e-07,3.5830307751893997e-06
22,no_drift,shared,never,6,1,0,1,0,8,0.0,0,0,0,0,0.42677402714112,7.541151717305183e-06,4.169996827840805e-07,3.541819751262665e-06
22,no_drift,shared,never,7,1,0,1,0,8,0.0,0,0,0,0,0.4443482606272512,7.333001121878624e-06,4.169996827840805e-07,3.6670826375484467e-06
23,no_drift,shared,never,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,1.0124873369932175e-05,8.749775588512421e-07,1.5290919691324234e-05
23,no_drift,shared,never,1,4,0,1,0,8,0.0,0,0,0,0,0.24284047180799995,7.916009053587914e-06,5.83939254283905e-07,1.2333039194345474e-05
23,no_drift,shared,never,2,4,0,1,0,8,0.0,0,0,0,0,0.3179693105389486,7.666880264878273e-06,5.830079317092896e-07,1.1792173609137535e-05
23,no_drift,shared,never,3,4,0,1,0,8,0.0,0,0,0,0,0.3736916150345826,7.3749106377363205e-06,4.998873919248581e-07,1.0750023648142815e-05
23,no_drift,shared,never,4,4,0,1,0,8,0.0,0,0,0,0,0.41528359866323333,7.2498805820941925e-06,5.420297384262085e-07,1.1082971468567848e-05
23,no_drift,shared,never,5,0,0,1,0,8,0.0,0,0,0,0,0.6443667200937011,7.375143468379974e-06,5.83939254283905e-07,8.750008419156075e-06
23,no_drift,shared,never,6,0,0,1,0,8,0.0,0,0,0,0,0.6714119840399906,7.542083039879799e-06,4.5890919864177704e-07,8.250121027231216e-06
23,no_drift,shared,never,7,0,0,1,0,8,0.0,0,0,0,0,0.6912511445320388,7.375143468379974e-06,4.998873919248581e-07,8.833128958940506e-06
24,no_drift,shared,never,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,9.665964171290398e-06,7.920898497104645e-07,1.7416896298527718e-05
